,Poster_Link,title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,movieId,tags
255,"https://m.media-amazon.com/images/M/MV5BY2EyZDlhNjItODYzNi00Mzc3LWJjOWUtMTViODU5MTExZWMyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",What's Eating Gilbert Grape,1993,U,118 min,Drama,7.8,A young man in a small Midwestern town struggles to care for his mentally-disabled younger brother and morbidly obese mother while attempting to pursue his own happiness.,73.0,Lasse Hallström,Johnny Depp,Leonardo DiCaprio,Juliette Lewis,Mary Steenburgen,215034,"9,170,214",337,Drama
256,"https://m.media-amazon.com/images/M/MV5BODRkYzA4MGItODE2MC00ZjkwLWI2NDEtYzU1NzFiZGU1YzA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Tombstone,1993,R,130 min,"Action, Biography, Drama",7.8,"A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.",50.0,George P. Cosmatos,Kevin Jarre,Kurt Russell,Val Kilmer,Sam Elliott,126871,"56,505,065",553,Action|Drama|Western
257,"https://m.media-amazon.com/images/M/MV5BMjA3Y2I4NjAtMDQyZS00ZGJhLWEwMzgtODBiNzE5Zjc1Nzk1L2ltYWdlXkEyXkFqcGdeQXVyNTc2MDU0NDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Naked,1993,,132 min,"Comedy, Drama",7.8,"Parallel tales of two sexually obsessed men, one hurting and annoying women physically and mentally, one wandering around the city talking to strangers and experiencing dimensions of life.",84.0,Mike Leigh,David Thewlis,Lesley Sharp,Katrin Cartlidge,Greg Cruttwell,34635,"1,769,305",501,Drama
258,"https://m.media-amazon.com/images/M/MV5BYTRiMWM3MGItNjAxZC00M2E3LThhODgtM2QwOGNmZGU4OWZhXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX67_CR0,0,67,98_AL_.jpg",Batman: Mask of the Phantasm,1993,PG,76 min,"Animation, Action, Crime",7.8,Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.,,Kevin Altieri,Boyd Kirkland,Frank Paur,Dan Riba,Eric Radomski,43690,"5,617,391",3213,Animation|Children
259,"https://m.media-amazon.com/images/M/MV5BOGNmMjBmZWEtOWYwZC00NGIzLTg0YWItMzkzMWMwOTU4YTViXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Night on Earth,1991,R,129 min,"Comedy, Drama",7.8,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,68.0,Jim Jarmusch,Winona Ryder,Gena Rowlands,Lisanne Falk,Alan Randolph Scott,55362,"2,015,810",1279,Comedy|Drama
260,"https://m.media-amazon.com/images/M/MV5BNzY0ODQ3MTMxN15BMl5BanBnXkFtZTgwMDkwNTg4NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Misery,1990,R,107 min,"Drama, Thriller",7.8,"After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.",75.0,Rob Reiner,James Caan,Kathy Bates,Richard Farnsworth,Frances Sternhagen,184740,"61,276,872",3499,Drama|Horror|Thriller
261,"https://m.media-amazon.com/images/M/MV5BMjI5NjEzMDYyMl5BMl5BanBnXkFtZTgwNjgwNTg4NjE@._V1_UY98_CR3,0,67,98_AL_.jpg",Awakenings,1990,U,121 min,"Biography, Drama",7.8,"The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.",74.0,Penny Marshall,Robert De Niro,Robin Williams,Julie Kavner,Ruth Nelson,125276,"52,096,475",3105,Drama|Mystery
262,"https://m.media-amazon.com/images/M/MV5BODhlNjA5MDEtZDVhNS00ZmM3LTg1YzAtZGRjNjhjNTAzNzVkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_UY98_CR0,0,67,98_AL_.jpg",Glory,1989,R,122 min,"Biography, Drama, History",7.8,"Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.",78.0,Edward Zwick,Matthew Broderick,Denzel Washington,Cary Elwes,Morgan Freeman,122779,"26,830,000",1242,Action|Drama|War
263,"https://m.media-amazon.com/images/M/MV5BZTMxMGM5MjItNDJhNy00MWI2LWJlZWMtOWFhMjI5ZTQwMWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Back to the Future Part II,1989,U,108 min,"Adventure, Comedy, Sci-Fi",7.8,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip.",57.0,Robert Zemeckis,Michael J. Fox,Christopher Lloyd,Lea Thompson,Thomas F. Wilson,481918,"118,500,000",2011,Action|Adventure|Comedy|Sci-Fi
264,"https://m.media-amazon.com/images/M/MV5BZTFjNjU4OTktYzljMS00MmFlLWI3NGEtNjNhMTYwYzUyZDgyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Mississippi Burning,1988,A,128 min,"Crime, Drama, History",7.8,Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,65.0,Alan Parker,Gene Hackman,Willem Dafoe,Frances McDormand,Brad Dourif,88214,"34,603,943",4326,Crime|Drama|Thriller
265,"https://m.media-amazon.com/images/M/MV5BY2QwYmFmZTEtNzY2Mi00ZWMyLWEwY2YtMGIyNGZjMWExOWEyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",Predator,1987,A,107 min,"Action, Adventure, Sci-Fi",7.8,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,45.0,John McTiernan,Arnold Schwarzenegger,Carl Weathers,Kevin Peter Hall,Elpidia Carrillo,371387,"59,735,548",3527,Action|Sci-Fi|Thriller
266,"https://m.media-amazon.com/images/M/MV5BMWY3ODZlOGMtNzJmOS00ZTNjLWI3ZWEtZTJhZTk5NDZjYWRjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Evil Dead II,1987,A,84 min,"Action, Comedy, Fantasy",7.8,The lone survivor of an onslaught of flesh-possessing spirits holes up in a cabin with a group of strangers while the demons continue their attack.,72.0,Sam Raimi,Bruce Campbell,Sarah Berry,Dan Hicks,Kassie Wesley DePaiva,148359,"5,923,044",1261,Action|Comedy|Fantasy|Horror
267,"https://m.media-amazon.com/images/M/MV5BMDA0NjZhZWUtNmI2NC00MmFjLTgwZDYtYzVjZmNhMDVmOTBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Ferris Bueller's Day Off,1986,U,103 min,Comedy,7.8,"A high school wise guy is determined to have a day off from school, despite what the Principal thinks of that.",61.0,John Hughes,Matthew Broderick,Alan Ruck,Mia Sara,Jeffrey Jones,321382,"70,136,369",2918,Comedy
268,"https://m.media-amazon.com/images/M/MV5BM2ZmNDJiZTUtYjg5Zi00M2I3LTliZjAtNzQ4NTlkYTAzYTAxXkEyXkFqcGdeQXVyNTkyMDc0MjI@._V1_UX67_CR0,0,67,98_AL_.jpg",Down by Law,1986,R,107 min,"Comedy, Crime, Drama",7.8,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.",75.0,Jim Jarmusch,Tom Waits,John Lurie,Roberto Benigni,Nicoletta Braschi,47834,"1,436,000",1273,Comedy|Drama
269,"https://m.media-amazon.com/images/M/MV5BMTkxMjYyNzgwMl5BMl5BanBnXkFtZTgwMTE3MjYyMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Ghostbusters,1984,UA,105 min,"Action, Comedy, Fantasy",7.8,Three former parapsychology professors set up shop as a unique ghost removal service.,71.0,Ivan Reitman,Bill Murray,Dan Aykroyd,Sigourney Weaver,Harold Ramis,355413,"238,632,124",2716,Action|Comedy|Fantasy|Sci-Fi
270,"https://m.media-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",E.T. the Extra-Terrestrial,1982,U,115 min,"Family, Sci-Fi",7.8,A troubled child summons the courage to help a friendly alien escape Earth and return to his home world.,91.0,Steven Spielberg,Henry Thomas,Drew Barrymore,Peter Coyote,Dee Wallace,372490,"435,110,554",1097,Children|Drama|Sci-Fi
271,"https://m.media-amazon.com/images/M/MV5BZjMyZmU4OGYtNjBiYS00YTIxLWJjMDUtZjczZmQwMTM4YjQxXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",Days of Heaven,1978,PG,94 min,"Drama, Romance",7.8,A hot-tempered farm laborer convinces the woman he loves to marry their rich but dying boss so that they can have a claim to his fortune.,93.0,Terrence Malick,Richard Gere,Brooke Adams,Sam Shepard,Linda Manz,52852,,2932,Drama
272,"https://m.media-amazon.com/images/M/MV5BMDcxNjhiOTEtMzQ0YS00OTBhLTkxM2QtN2UyZDMzNzIzNWFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR1,0,67,98_AL_.jpg",Badlands,1973,PG,94 min,"Action, Crime, Drama",7.8,An impressionable teenage girl from a dead-end town and her older greaser boyfriend embark on a killing spree in the South Dakota badlands.,93.0,Terrence Malick,Martin Sheen,Sissy Spacek,Warren Oates,Ramon Bieri,66009,,3741,Crime|Drama|Thriller
273,"https://m.media-amazon.com/images/M/MV5BNTEyMzc0Mjk5MV5BMl5BanBnXkFtZTgwMjI2NDIwMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Cabaret,1972,A,124 min,"Drama, Music, Musical",7.8,A female girlie club entertainer in Weimar Republic era Berlin romances two men while the Nazi Party rises to power around them.,80.0,Bob Fosse,Liza Minnelli,Michael York,Helmut Griem,Joel Grey,48334,"42,765,000",3545,Musical|War
274,"https://m.media-amazon.com/images/M/MV5BZTllNDU0ZTItYTYxMC00OTI4LThlNDAtZjNiNzdhMWZiYjNmXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Willy Wonka & the Chocolate Factory,1971,U,100 min,"Family, Fantasy, Musical",7.8,A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,67.0,Mel Stuart,Gene Wilder,Jack Albertson,Peter Ostrum,Roy Kinnear,178731,"4,000,000",1073,Children|Comedy|Fantasy|Musical
275,"https://m.media-amazon.com/images/M/MV5BNTgwZmIzMmYtZjE3Yy00NzgzLTgxNmUtNjlmZDlkMzlhOTJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",Midnight Cowboy,1969,A,113 min,Drama,7.8,"A naive hustler travels from Texas to New York City to seek personal fortune, finding a new friend in the process.",79.0,John Schlesinger,Dustin Hoffman,Jon Voight,Sylvia Miles,John McGiver,101124,"44,785,053",1952,Drama
276,"https://m.media-amazon.com/images/M/MV5BMTQyNTAzOTI3NF5BMl5BanBnXkFtZTcwNTM0Mjg0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",Wait Until Dark,1967,,108 min,Thriller,7.8,A recently blinded woman is terrorized by a trio of thugs while they search for a heroin-stuffed doll they believe is in her apartment.,81.0,Terence Young,Audrey Hepburn,Alan Arkin,Richard Crenna,Efrem Zimbalist Jr.,27733,"17,550,741",6639,Drama|Horror|Thriller
277,"https://m.media-amazon.com/images/M/MV5BZTVmMTk2NjUtNjVjNC00OTcwLWE4OWEtNzA4Mjk1ZmIwNDExXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",Guess Who's Coming to Dinner,1967,,108 min,"Comedy, Drama",7.8,A couple's attitudes are challenged when their daughter introduces them to her African-American fiancé.,63.0,Stanley Kramer,Spencer Tracy,Sidney Poitier,Katharine Hepburn,Katharine Houghton,39642,"56,700,000",3451,Drama
278,"https://m.media-amazon.com/images/M/MV5BOTViZmMwOGEtYzc4Yy00ZGQ1LWFkZDQtMDljNGZlMjAxMjhiXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Bonnie and Clyde,1967,A,111 min,"Action, Biography, Crime",7.8,"Bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",86.0,Arthur Penn,Warren Beatty,Faye Dunaway,Michael J. Pollard,Gene Hackman,102415,,1084,Crime|Drama
279,"https://m.media-amazon.com/images/M/MV5BNGM0ZTU3NmItZmRmMy00YWNjLWEzMWItYzg3MzcwZmM5NjdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UY98_CR2,0,67,98_AL_.jpg",My Fair Lady,1964,U,170 min,"Drama, Family, Musical",7.8,Snobbish phonetics Professor Henry Higgins agrees to a wager that he can make flower girl Eliza Doolittle presentable in high society.,95.0,George Cukor,Audrey Hepburn,Rex Harrison,Stanley Holloway,Wilfrid Hyde-White,86525,"72,000,000",914,Comedy|Drama|Musical|Romance
280,"https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Mary Poppins,1964,U,139 min,"Comedy, Family, Fantasy",7.8,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",88.0,Robert Stevenson,Julie Andrews,Dick Van Dyke,David Tomlinson,Glynis Johns,158029,"102,272,727",1028,Children|Comedy|Fantasy|Musical
281,"https://m.media-amazon.com/images/M/MV5BNzNiOGJhMDUtZjNjMC00YmE5LTk3NjQtNGM4ZjAzOGJjZmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Red River,1948,Passed,133 min,"Action, Adventure, Drama",7.8,"Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.",,Howard Hawks,Arthur Rosson,John Wayne,Montgomery Clift,Joanne Dru,28167,,7070,Action|Adventure|Western
282,"https://m.media-amazon.com/images/M/MV5BODI3YzNiZTUtYjEyZS00ODkwLWE2ZDUtNGJmMTNiYTc4ZTM4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Key Largo,1948,,100 min,"Action, Crime, Drama",7.8,"A man visits his war buddy's family hotel and finds a gangster running things. As a hurricane approaches, the two end up confronting each other.",,John Huston,Humphrey Bogart,Edward G. Robinson,Lauren Bacall,Lionel Barrymore,36995,,3334,Crime|Drama|Film-Noir|Thriller
283,"https://m.media-amazon.com/images/M/MV5BZGU2YmU0MWMtMzg5My00ZmY2LTljMDItMTg2YTI5Y2U2OTE3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UY98_CR0,0,67,98_AL_.jpg",To Have and Have Not,1944,PG,100 min,"Adventure, Comedy, Film-Noir",7.8,"During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.",,Howard Hawks,Humphrey Bogart,Lauren Bacall,Walter Brennan,Dolores Moran,31053,,7215,Drama|Romance|Thriller
284,"https://m.media-amazon.com/images/M/MV5BM2I1YWM4NTYtYjA0Ny00ZDEwLTg3NTgtNzBjMzZhZTk1YTA1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",Shadow of a Doubt,1943,PG,108 min,"Film-Noir, Thriller",7.8,"A young girl, overjoyed when her favorite uncle comes to visit the family, slowly begins to suspect that he is in fact the ""Merry Widow"" killer sought by the authorities.",94.0,Alfred Hitchcock,Teresa Wright,Joseph Cotten,Macdonald Carey,Henry Travers,59556,,2203,Film-Noir|Thriller
285,"https://m.media-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Stagecoach,1939,Passed,96 min,"Adventure, Drama, Western",7.8,A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,93.0,John Ford,John Wayne,Claire Trevor,Andy Devine,John Carradine,43621,,7072,Action|Drama|Romance|Western
286,"https://m.media-amazon.com/images/M/MV5BMmVkOTRiYmItZjE4NS00MWNjLWE0ZmMtYzg5YzFjMjMyY2RkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Bringing Up Baby,1938,Passed,102 min,"Comedy, Family, Romance",7.8,"While trying to secure a $1 million donation for his museum, a befuddled paleontologist is pursued by a flighty and often irritating heiress and her pet leopard, Baby.",91.0,Howard Hawks,Katharine Hepburn,Cary Grant,Charles Ruggles,Walter Catlett,55163,,955,Comedy
287,"https://m.media-amazon.com/images/M/MV5BOTUzMzAzMzEzNV5BMl5BanBnXkFtZTgwOTg1NTAwMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Bride of Frankenstein,1935,,75 min,"Drama, Horror, Sci-Fi",7.8,"Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate.",95.0,James Whale,Boris Karloff,Elsa Lanchester,Colin Clive,Valerie Hobson,43542,"4,360,000",1340,Drama|Horror|Sci-Fi
288,"https://m.media-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Duck Soup,1933,,69 min,"Comedy, Musical, War",7.8,Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.,93.0,Leo McCarey,Groucho Marx,Harpo Marx,Chico Marx,Zeppo Marx,55581,,1256,Comedy|Musical
289,"https://m.media-amazon.com/images/M/MV5BMTQ0Njc1MjM0OF5BMl5BanBnXkFtZTgwNTY2NTUyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Frankenstein,1931,Passed,70 min,"Drama, Horror, Sci-Fi",7.8,Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.,91.0,James Whale,Colin Clive,Mae Clarke,Boris Karloff,John Boles,65341,,273,Drama|Horror
290,"https://m.media-amazon.com/images/M/MV5BMTQ0Njc1MjM0OF5BMl5BanBnXkFtZTgwNTY2NTUyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Frankenstein,1931,Passed,70 min,"Drama, Horror, Sci-Fi",7.8,Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.,91.0,James Whale,Colin Clive,Mae Clarke,Boris Karloff,John Boles,65341,,2648,Horror
291,"https://m.media-amazon.com/images/M/MV5BOTY4NTU2NTU4NF5BMl5BanBnXkFtZTcwNjE0OTc5MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Frost/Nixon,2008,R,122 min,"Biography, Drama, History",7.7,A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.,80.0,Ron Howard,Frank Langella,Michael Sheen,Kevin Bacon,Sam Rockwell,103330,"18,593,156",64620,Drama
292,"https://m.media-amazon.com/images/M/MV5BOTA1Mzg3NjIxNV5BMl5BanBnXkFtZTcwNzU2NTc5MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Changeling,2008,R,141 min,"Biography, Crime, Drama",7.7,Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when it tries to pass off an obvious impostor as her missing child.,63.0,Clint Eastwood,Angelina Jolie,Colm Feore,Amy Ryan,Gattlin Griffith,239203,"35,739,802",63062,Crime|Drama|Mystery
293,"https://m.media-amazon.com/images/M/MV5BMmE3OWZhZDYtOTBjMi00NDIwLTg1NWMtMjg0NjJmZWM4MjliL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",This Is England,2006,,101 min,"Crime, Drama",7.7,"A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit.",86.0,Shane Meadows,Thomas Turgoose,Stephen Graham,Jo Hartley,Andrew Shim,115576,"327,919",52952,Drama
294,"https://m.media-amazon.com/images/M/MV5BN2UwNDc5NmEtNjVjZS00OTI5LWE5YjctMWM3ZjBiZGYwMGI2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Zodiac,2007,UA,157 min,"Crime, Drama, Mystery",7.7,"In the late 1960s/early 1970s, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.",78.0,David Fincher,Jake Gyllenhaal,Robert Downey Jr.,Mark Ruffalo,Anthony Edwards,466080,"33,080,084",51540,Crime|Drama|Thriller
295,"https://m.media-amazon.com/images/M/MV5BZjczMWI1YWMtYTZjOS00ZDc5LWE2MWItMTY3ZGUxNzFkNjJmL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Lucky Number Slevin,2006,R,110 min,"Action, Crime, Drama",7.7,"A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses. Under constant surveillance by Detective Brikowski and assassin Goodkat, he must get them before they get him.",53.0,Paul McGuigan,Josh Hartnett,Ben Kingsley,Morgan Freeman,Lucy Liu,299524,"22,494,487",44665,Crime|Drama|Thriller
296,"https://m.media-amazon.com/images/M/MV5BNTEzOTYwMTcxN15BMl5BanBnXkFtZTcwNTgyNjI1MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Control,2007,R,122 min,"Biography, Drama, Music",7.7,"A profile of Ian Curtis, the enigmatic singer of Joy Division whose personal, professional, and romantic troubles led him to commit suicide at the age of 23.",78.0,Anton Corbijn,Sam Riley,Samantha Morton,Craig Parkinson,Alexandra Maria Lara,61609,"871,577",31952,Comedy|Drama|Mystery
297,"https://m.media-amazon.com/images/M/MV5BNTEzOTYwMTcxN15BMl5BanBnXkFtZTcwNTgyNjI1MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Control,2007,R,122 min,"Biography, Drama, Music",7.7,"A profile of Ian Curtis, the enigmatic singer of Joy Division whose personal, professional, and romantic troubles led him to commit suicide at the age of 23.",78.0,Anton Corbijn,Sam Riley,Samantha Morton,Craig Parkinson,Alexandra Maria Lara,61609,"871,577",55444,Drama
298,"https://m.media-amazon.com/images/M/MV5BMTY5NTAzNTc1NF5BMl5BanBnXkFtZTYwNDY4MDc3._V1_UX67_CR0,0,67,98_AL_.jpg",Brokeback Mountain,2005,A,134 min,"Drama, Romance",7.7,"The story of a forbidden and secretive relationship between two cowboys, and their lives over the years.",87.0,Ang Lee,Jake Gyllenhaal,Heath Ledger,Michelle Williams,Randy Quaid,323103,"83,043,761",39183,Drama|Romance
299,"https://m.media-amazon.com/images/M/MV5BODE0NTcxNTQzNF5BMl5BanBnXkFtZTcwMzczOTIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",3:10 to Yuma,2007,A,122 min,"Action, Crime, Drama",7.7,A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.,76.0,James Mangold,Russell Crowe,Christian Bale,Ben Foster,Logan Lerman,288797,"53,606,916",5300,Action|Adventure|Drama|Thriller|Western
300,"https://m.media-amazon.com/images/M/MV5BODE0NTcxNTQzNF5BMl5BanBnXkFtZTcwMzczOTIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",3:10 to Yuma,2007,A,122 min,"Action, Crime, Drama",7.7,A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.,76.0,James Mangold,Russell Crowe,Christian Bale,Ben Foster,Logan Lerman,288797,"53,606,916",54997,Action|Crime|Drama|Western
301,"https://m.media-amazon.com/images/M/MV5BOTk1OTA1MjIyNV5BMl5BanBnXkFtZTcwODQxMTkyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Crash,2004,UA,112 min,"Crime, Drama, Thriller",7.7,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",66.0,Paul Haggis,Don Cheadle,Sandra Bullock,Thandie Newton,Karina Arroyave,419483,"54,580,300",1483,Drama|Thriller
